# Step gr0 gr1 gr2 gr3 
63600 63325 13600 57075 82800
63700 63325 13600 57075 82800
63800 63325 13600 57075 82825
63900 63325 13600 57075 82825
64000 63325 13600 57075 82825
64100 63325 13600 57075 82800
64200 63325 13600 57075 82800
64300 63325 13600 57075 82800
64400 63350 13600 57075 82800
64500 63350 13600 57075 82825
64600 63375 13600 57075 82825
64700 63375 13600 57075 82800
64800 63400 13600 57075 82800
64900 63400 13600 57075 82800
65000 63400 13600 57075 82800
65100 63400 13600 57075 82800
65200 63400 13600 57075 82800
65300 63400 13600 57075 82800
65400 63400 13600 57075 82800
65500 63400 13600 57075 82800
65600 63400 13600 57075 82800
65700 63400 13600 57075 82800
65800 63400 13600 57075 82800
65900 63400 13600 57075 82800
66000 63400 13600 57075 82800
66100 63400 13575 57075 82800
66200 63400 13575 57075 82800
66300 63400 13575 57075 82800
66400 63375 13575 57075 82800
66500 63375 13575 57075 82825
66600 63375 13575 57075 82825
66700 63375 13575 57075 82825
66800 63375 13550 57075 82825
66900 63375 13550 57075 82825
67000 63375 13550 57075 82825
67100 63375 13550 57075 82825
67200 63400 13550 57075 82800
67300 63400 13550 57075 82800
67400 63400 13550 57075 82800
67500 63400 13550 57075 82800
67600 63425 13550 57075 82800
67700 63425 13550 57075 82800
67800 63425 13550 57075 82800
67900 63425 13550 57075 82800
68000 63425 13550 57100 82800
68100 63425 13550 57100 82800
68200 63425 13550 57100 82800
68300 63425 13550 57100 82800
68400 63425 13550 57100 82800
68500 63425 13550 57075 82800
68600 63425 13550 57075 82800
68700 63425 13550 57075 82775
68800 63425 13550 57075 82775
68900 63425 13550 57075 82775
69000 63425 13550 57075 82775
69100 63425 13525 57075 82775
69200 63425 13525 57075 82775
69300 63425 13525 57075 82775
69400 63425 13525 57075 82775
69500 63425 13525 57075 82775
69600 63425 13525 57075 82775
69700 63425 13525 57075 82775
69800 63425 13525 57075 82775
69900 63425 13525 57075 82775
70000 63425 13525 57075 82775
70100 63425 13525 57075 82775
