# Step gr0 gr1 gr2 gr3
71200 61100 59225 54350 57975
71300 61100 59225 54350 57975
71400 61100 59225 54350 57975
71500 61100 59225 54375 57975
71600 61100 59225 54375 57975
71700 61100 59225 54375 58000
71800 61100 59225 54375 58000
71900 61100 59225 54375 58000
72000 61100 59225 54375 58000
72100 61100 59225 54400 58000
72200 61100 59225 54400 58000
72300 61125 59225 54400 58000
72400 61125 59225 54400 58000
72500 61125 59225 54400 58000
72600 61125 59225 54400 58000
72700 61125 59225 54400 58000
72800 61125 59225 54400 58000
72900 61125 59225 54400 57975
73000 61125 59225 54400 57975
73100 61125 59225 54400 57975
73200 61125 59250 54400 58000
73300 61125 59250 54400 58000
73400 61150 59250 54400 58000
73500 61150 59250 54400 58000
73600 61125 59250 54400 58000
73700 61125 59250 54400 58000
73800 61125 59250 54400 58000
73900 61125 59250 54400 58000
74000 61125 59250 54400 58000
74100 61125 59250 54400 58000
74200 61125 59250 54400 57975
74300 61125 59250 54400 57975
74400 61125 59250 54400 57975
74500 61125 59250 54400 57975
74600 61125 59250 54400 57975
74700 61125 59250 54400 57975
74800 61125 59250 54400 57975
74900 61125 59250 54425 57975
75000 61125 59250 54425 57975
75100 61125 59250 54425 57975
75200 61125 59250 54425 57975
75300 61125 59250 54425 57975
75400 61125 59250 54425 57975
75500 61125 59250 54425 57975
75600 61125 59250 54425 57975
75700 61125 59250 54425 57975
75800 61100 59250 54425 57975
75900 61100 59250 54425 57975
76000 61100 59250 54425 57975
76100 61100 59250 54425 57975
76200 61100 59250 54425 57950
76300 61100 59250 54425 57950
76400 61100 59250 54425 57950
76500 61100 59275 54425 57950
76600 61100 59275 54425 57950
76700 61100 59275 54425 57950
76800 61100 59275 54425 57950
76900 61100 59300 54425 57950
77000 61100 59300 54425 57950
77100 61100 59300 54425 57950
77200 61100 59300 54425 57950
77300 61100 59300 54425 57950
77400 61100 59300 54425 57950
77500 61100 59300 54425 57950
77600 61100 59300 54425 57950
77700 61100 59300 54425 57950
77800 61100 59325 54425 57950
77900 61050 59325 54425 57950
78000 61050 59325 54400 57950
78100 61050 59350 54400 57950
78200 61050 59375 54400 57950
78300 61050 59400 54400 57950
78400 61050 59400 54400 57950
78500 61050 59400 54400 57950
78600 61050 59400 54400 57950
78700 61050 59400 54400 57950
78800 61050 59400 54400 57950
78900 61050 59400 54400 57950
79000 61050 59425 54400 57950
79100 61050 59425 54400 57950
79200 61050 59425 54400 57950
79300 61050 59425 54400 57925
79400 61050 59425 54400 57925
79500 61050 59425 54400 57925
79600 61050 59425 54400 57925
79700 61050 59425 54400 57950
79800 61050 59425 54400 57950
79900 61050 59425 54400 57950
80000 61050 59425 54400 57950
80100 61050 59425 54400 57950
80200 61050 59425 54400 57950
80300 61050 59425 54400 57950
80400 61050 59425 54400 57975
80500 61050 59425 54400 57975
80600 61050 59425 54400 57975
80700 61050 59425 54400 57975
80800 61075 59425 54400 57975
80900 61050 59400 54400 57975
81000 61050 59400 54400 57975
81100 61025 59400 54400 57975
81200 61025 59400 54400 57975
81300 61025 59400 54400 57975
81400 61025 59400 54400 57975
81500 61025 59400 54400 57950
81600 61025 59425 54400 57950
81700 61025 59400 54400 57950
81800 61050 59400 54400 57950
81900 61050 59400 54400 57950
82000 61050 59400 54400 57950
82100 61050 59400 54400 57950
82200 61050 59400 54400 57950
82300 61075 59400 54400 57950
82400 61075 59400 54400 57950
82500 61075 59400 54400 57950
82600 61075 59400 54400 57975
82700 61075 59400 54400 57975
82800 61050 59400 54400 57975
82900 61050 59400 54425 57950
83000 61050 59400 54425 57950
83100 61050 59400 54425 57950
83200 61050 59400 54425 57950
83300 61050 59400 54425 57950
83400 61075 59400 54425 57950
83500 61075 59400 54425 57950
83600 61075 59400 54425 57950
83700 61075 59400 54425 57950
83800 61075 59400 54425 57950
83900 61075 59400 54425 57950
84000 61075 59400 54425 57950
84100 61075 59400 54425 57950
84200 61075 59400 54425 57950
84300 61075 59375 54425 57950
84400 61075 59350 54400 57950
84500 61075 59350 54400 57950
84600 61075 59350 54375 57950
84700 61075 59350 54375 57950
84800 61075 59350 54375 57975
84900 61075 59350 54375 57975
85000 61075 59350 54375 57975
85100 61075 59350 54375 57975
85200 61075 59350 54375 57975
85300 61075 59350 54375 57975
