# Step junction_position active_etas junction_neighbors junction_angles
---- (247.845,121.983) 0 1 2 (246.964,374.821) (203.048,157.143) (7.55556,79.3889) 51.6731 48.1793 260.148
---- (246.964,374.821) 0 1 2 (7.71429,415.786) (247.845,121.983) (247.845,121.983) 99.9155 0 260.085
4400 (7.55556,79.3889) 0 2 3 (203.048,157.143) (7.71429,415.786) (7.71429,415.786) 68.2835 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (247.193,374.649) (203.048,157.143) 80.2801 43.1921 236.528
---- (203.048,157.143) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (248.093,122.288) (247.193,374.649) (7.55556,79.3889) 117.832 166.527 75.6407
---- (248.093,122.288) 0 1 2 (247.193,374.649) (203.048,157.143) (7.55556,79.3889) 52.0642 47.8437 260.092
---- (247.193,374.649) 0 1 2 (7.71429,415.786) (248.093,122.288) (248.093,122.288) 99.9513 0 260.049
4500 (7.55556,79.3889) 0 2 3 (203.048,157.143) (7.71429,415.786) (7.71429,415.786) 68.2835 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (247.193,374.649) (203.048,157.143) 80.2801 43.1921 236.528
---- (203.048,157.143) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (248.093,122.288) (247.193,374.649) (7.55556,79.3889) 117.832 166.527 75.6407
---- (248.093,122.288) 0 1 2 (247.193,374.649) (203.048,157.143) (7.55556,79.3889) 52.0642 47.8437 260.092
---- (247.193,374.649) 0 1 2 (7.71429,415.786) (248.093,122.288) (248.093,122.288) 99.9513 0 260.049
4600 (7.55556,79.3889) 0 2 3 (203.048,157.143) (7.71429,415.786) (7.71429,415.786) 68.2835 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (247.193,374.649) (203.048,157.143) 80.2801 43.1921 236.528
---- (203.048,157.143) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (247.325,125.702) (247.193,374.649) (7.55556,79.3889) 117.849 166.527 75.6234
---- (247.325,125.702) 0 1 2 (247.193,374.649) (203.048,157.143) (7.55556,79.3889) 54.5911 46.311 259.098
---- (247.193,374.649) 0 1 2 (7.71429,415.786) (247.325,125.702) (247.325,125.702) 99.7772 8.53774e-07 260.223
4700 (7.55556,79.3889) 0 2 3 (203.048,157.143) (7.71429,415.786) (7.71429,415.786) 68.2835 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (246.92,371.518) (203.048,157.143) 79.5424 42.4544 238.003
---- (203.048,157.143) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (247.325,125.702) (246.92,371.518) (7.55556,79.3889) 115.48 164.159 80.3611
---- (247.325,125.702) 0 1 2 (246.92,371.518) (203.048,157.143) (7.55556,79.3889) 54.527 46.311 259.162
---- (246.92,371.518) 0 1 2 (7.71429,415.786) (247.325,125.702) (247.325,125.702) 100.579 8.53774e-07 259.421
4800 (7.55556,79.3889) 0 2 3 (202.933,157.212) (7.71429,415.786) (7.71429,415.786) 68.2546 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (246.773,371.364) (202.933,157.212) 79.5003 42.4212 238.078
---- (202.933,157.212) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (247.325,125.702) (246.773,371.364) (7.55556,79.3889) 115.444 164.122 80.4341
---- (247.325,125.702) 0 1 2 (246.773,371.364) (202.933,157.212) (7.55556,79.3889) 54.5038 46.2999 259.196
---- (246.773,371.364) 0 1 2 (7.71429,415.786) (247.325,125.702) (247.325,125.702) 100.655 nan nan
4900 (7.55556,79.3889) 0 2 3 (202.714,157.333) (7.71429,415.786) (7.71429,415.786) 68.2017 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (246.773,371.364) (202.714,157.333) 79.5003 42.4391 238.061
---- (202.714,157.333) 0 1 3 (203.598,338.78) (203.598,338.78) (203.598,338.78) 0 0 360
---- (203.598,338.78) 0 1 3 (247.586,126.034) (246.773,371.364) (7.55556,79.3889) 115.359 164.122 80.5193
---- (247.586,126.034) 0 1 2 (246.773,371.364) (202.714,157.333) (7.55556,79.3889) 54.9137 45.8937 259.193
---- (246.773,371.364) 0 1 2 (7.71429,415.786) (247.586,126.034) (247.586,126.034) 100.717 8.53774e-07 259.283
5000 (7.55556,79.3889) 0 2 3 (202.714,157.333) (7.71429,415.786) (7.71429,415.786) 68.2017 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (246.773,371.364) (202.714,157.333) 79.5003 42.4391 238.061
---- (202.714,157.333) 0 1 3 (203.313,338.675) (203.313,338.675) (291.269,180.597) 0 75.0915 284.909
---- (203.313,338.675) 0 1 3 (247.281,126.14) (246.773,371.364) (7.55556,79.3889) 115.261 164.002 80.7368
---- (247.281,126.14) 0 1 2 (246.773,371.364) (202.714,157.333) (7.55556,79.3889) 54.8923 46.0244 259.083
---- (246.773,371.364) 0 1 2 (7.71429,415.786) (291.269,180.597) (291.269,180.597) 113.656 0 246.344
---- (291.269,180.597) 1 2 3 (247.281,126.14) (247.281,126.14) (203.313,338.675) 1.20742e-06 111.978 248.022
5100 (7.55556,79.3889) 0 2 3 (202.714,157.333) (7.71429,415.786) (7.71429,415.786) 68.2017 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (246.773,371.364) (202.714,157.333) 79.5003 42.4391 238.061
---- (202.714,157.333) 0 1 3 (203.313,338.675) (203.313,338.675) (289.25,180.5) 0 74.8234 285.177
---- (203.313,338.675) 0 1 3 (247.281,126.14) (246.773,371.364) (7.55556,79.3889) 115.261 164.002 80.7368
---- (247.281,126.14) 0 1 2 (246.773,371.364) (202.714,157.333) (7.55556,79.3889) 54.8923 46.0244 259.083
---- (246.773,371.364) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.074 nan nan
---- (289.25,180.5) 1 2 3 (247.281,126.14) (247.281,126.14) (203.313,338.675) 1.20742e-06 113.814 246.186
5200 (7.55556,79.3889) 0 2 3 (202.917,157.824) (7.71429,415.786) (7.71429,415.786) 68.0981 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (291.739,314.855) (202.917,157.824) 70.4639 33.3217 256.214
---- (202.917,157.824) 0 1 3 (203.171,338.537) (203.171,338.537) (289.25,180.5) nan 75.2028 nan
---- (203.171,338.537) 0 1 3 (247.257,126.15) (247.054,371.071) (7.55556,79.3889) 114.827 163.6 81.573
---- (247.257,126.15) 0 1 2 (247.054,371.071) (202.917,157.824) (7.55556,79.3889) 54.4129 46.5784 259.009
---- (247.054,371.071) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.067 0 246.933
---- (289.25,180.5) 1 2 3 (291.739,314.855) (247.257,126.15) (291.739,314.855) 143.37 143.37 73.2604
---- (291.739,314.855) 1 2 3 (247.257,126.15) (247.054,371.071) (203.171,338.537) 128.255 36.5497 195.195
5300 (7.55556,79.3889) 0 2 3 (202.917,157.824) (7.71429,415.786) (7.71429,415.786) 68.0981 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (291.739,314.855) (202.917,157.824) 70.4639 33.3217 256.214
---- (202.917,157.824) 0 1 3 (203.171,338.537) (203.171,338.537) (289.25,180.5) nan 75.2028 nan
---- (203.171,338.537) 0 1 3 (247.257,126.15) (246.727,370.909) (7.55556,79.3889) 114.894 163.668 81.438
---- (247.257,126.15) 0 1 2 (246.727,370.909) (202.917,157.824) (7.55556,79.3889) 54.3365 46.5784 259.085
---- (246.727,370.909) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.223 0 246.777
---- (289.25,180.5) 1 2 3 (291.739,314.855) (247.257,126.15) (291.739,314.855) 143.37 143.37 73.2604
---- (291.739,314.855) 1 2 3 (247.257,126.15) (246.727,370.909) (203.171,338.537) 127.971 36.2656 195.763
5400 (7.55556,79.3889) 0 2 3 (202.917,157.824) (7.71429,415.786) (7.71429,415.786) 68.0981 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (291.739,314.855) (202.917,157.824) 70.4639 33.3217 256.214
---- (202.917,157.824) 0 1 3 (203.171,338.537) (203.171,338.537) (289.25,180.5) nan 75.2028 nan
---- (203.171,338.537) 0 1 3 (247.027,126.261) (246.727,370.909) (7.55556,79.3889) 114.948 163.668 81.3845
---- (247.027,126.261) 0 1 2 (246.727,370.909) (202.917,157.824) (7.55556,79.3889) 54.3445 46.6599 258.996
---- (246.727,370.909) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.223 0 246.777
---- (289.25,180.5) 1 2 3 (291.739,314.855) (247.027,126.261) (291.739,314.855) 143.162 143.162 73.6763
---- (291.739,314.855) 1 2 3 (247.027,126.261) (246.727,370.909) (203.171,338.537) 127.898 36.2656 195.837
5500 (7.55556,79.3889) 0 2 3 (202.917,157.824) (7.71429,415.786) (7.71429,415.786) 68.0981 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.917,157.824) 70.3371 33.1949 256.468
---- (202.917,157.824) 0 1 3 (203.171,338.537) (203.171,338.537) (289.25,180.5) nan 75.2028 nan
---- (203.171,338.537) 0 1 3 (246.991,126.681) (246.697,370.872) (7.55556,79.3889) 114.922 163.655 81.4235
---- (246.991,126.681) 0 1 2 (246.697,370.872) (202.917,157.824) (7.55556,79.3889) 54.6863 46.4178 258.896
---- (246.697,370.872) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.244 0 246.756
---- (289.25,180.5) 1 2 3 (289.695,314.878) (246.991,126.681) (289.695,314.878) 142.05 142.05 75.8991
---- (289.695,314.878) 1 2 3 (246.991,126.681) (246.697,370.872) (203.171,338.537) 129.694 37.1864 193.119
5600 (7.55556,79.3889) 0 2 3 (202.917,157.824) (7.71429,415.786) (7.71429,415.786) 68.0981 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.917,157.824) 70.3371 33.1949 256.468
---- (202.917,157.824) 0 1 3 (203.171,338.537) (203.171,338.537) (289.25,180.5) nan 75.2028 nan
---- (203.171,338.537) 0 1 3 (247.609,126.783) (246.697,370.872) (7.55556,79.3889) 114.756 163.655 81.5891
---- (247.609,126.783) 0 1 2 (246.697,370.872) (202.917,157.824) (7.55556,79.3889) 55.0036 45.9507 259.046
---- (246.697,370.872) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.244 0 246.756
---- (289.25,180.5) 1 2 3 (289.695,314.878) (247.609,126.783) (289.695,314.878) 142.407 142.407 75.1856
---- (289.695,314.878) 1 2 3 (247.609,126.783) (246.697,370.872) (203.171,338.537) 129.867 37.1864 192.947
5700 (7.55556,79.3889) 0 2 3 (202.85,157.85) (7.71429,415.786) (7.71429,415.786) 68.0847 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.85,157.85) 70.3371 33.2014 256.461
---- (202.85,157.85) 0 1 3 (203.412,338.059) (203.412,338.059) (289.25,180.5) 0 75.1321 284.868
---- (203.412,338.059) 0 1 3 (247.609,126.783) (246.449,370.701) (7.55556,79.3889) 115.364 164.311 80.3252
---- (247.609,126.783) 0 1 2 (246.449,370.701) (202.85,157.85) (7.55556,79.3889) 54.962 45.9338 259.104
---- (246.449,370.701) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.376 0 246.624
---- (289.25,180.5) 1 2 3 (289.695,314.878) (247.609,126.783) (289.695,314.878) 142.407 142.407 75.1856
---- (289.695,314.878) 1 2 3 (247.609,126.783) (246.449,370.701) (203.412,338.059) 129.622 37.1968 193.181
5800 (7.55556,79.3889) 0 2 3 (203.257,157.982) (7.71429,415.786) (7.71429,415.786) 68.0928 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.257,157.982) 70.3371 33.13 256.533
---- (203.257,157.982) 0 1 3 (203.412,338.059) (203.412,338.059) (289.25,180.5) 8.53774e-07 75.2766 284.723
---- (203.412,338.059) 0 1 3 (247.609,126.783) (246.422,370.321) (7.55556,79.3889) 115.058 164.006 80.9359
---- (247.609,126.783) 0 1 2 (246.422,370.321) (203.257,157.982) (7.55556,79.3889) 54.5966 46.2925 259.111
---- (246.422,370.321) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.498 nan nan
---- (289.25,180.5) 1 2 3 (289.695,314.878) (247.609,126.783) (289.695,314.878) 142.407 142.407 75.1856
---- (289.695,314.878) 1 2 3 (247.609,126.783) (246.422,370.321) (203.412,338.059) 129.416 36.9902 193.594
5900 (7.55556,79.3889) 0 2 3 (203.257,157.982) (7.71429,415.786) (7.71429,415.786) 68.0928 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.257,157.982) 70.3371 33.13 256.533
---- (203.257,157.982) 0 1 3 (203.412,338.059) (203.412,338.059) (289.25,180.5) 8.53774e-07 75.2766 284.723
---- (203.412,338.059) 0 1 3 (247.609,126.783) (247.072,370.27) (7.55556,79.3889) 114.604 163.551 81.8457
---- (247.609,126.783) 0 1 2 (247.072,370.27) (203.257,157.982) (7.55556,79.3889) 54.7495 46.2925 258.958
---- (247.072,370.27) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.297 0 246.703
---- (289.25,180.5) 1 2 3 (289.695,314.878) (247.609,126.783) (289.695,314.878) 142.407 142.407 75.1856
---- (289.695,314.878) 1 2 3 (247.609,126.783) (247.072,370.27) (203.412,338.059) 129.81 37.3846 192.805
6000 (7.55556,79.3889) 0 2 3 (203.257,157.982) (7.71429,415.786) (7.71429,415.786) 68.0928 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.257,157.982) 70.3371 33.13 256.533
---- (203.257,157.982) 0 1 3 (203.412,338.059) (203.412,338.059) (289.25,180.5) 8.53774e-07 75.2766 284.723
---- (203.412,338.059) 0 1 3 (247.609,126.783) (247.072,370.27) (7.55556,79.3889) 114.604 163.551 81.8457
---- (247.609,126.783) 0 1 2 (247.072,370.27) (203.257,157.982) (7.55556,79.3889) 54.7495 46.2925 258.958
---- (247.072,370.27) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.297 0 246.703
---- (289.25,180.5) 1 2 3 (289.695,314.878) (247.609,126.783) (289.695,314.878) 142.407 142.407 75.1856
---- (289.695,314.878) 1 2 3 (247.609,126.783) (247.072,370.27) (203.412,338.059) 129.81 37.3846 192.805
6100 (7.55556,79.3889) 0 2 3 (203.257,157.982) (7.71429,415.786) (7.71429,415.786) 68.0928 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.257,157.982) 70.3371 33.13 256.533
---- (203.257,157.982) 0 1 3 (203.412,338.059) (203.412,338.059) (289.25,180.5) 8.53774e-07 75.2766 284.723
---- (203.412,338.059) 0 1 3 (248.403,126.933) (247.072,370.27) (7.55556,79.3889) 114.389 163.551 82.0603
---- (248.403,126.933) 0 1 2 (247.072,370.27) (203.257,157.982) (7.55556,79.3889) 55.1688 45.6845 259.147
---- (247.072,370.27) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.297 0 246.703
---- (289.25,180.5) 1 2 3 (289.695,314.878) (248.403,126.933) (289.695,314.878) 142.863 142.863 74.2737
---- (289.695,314.878) 1 2 3 (248.403,126.933) (247.072,370.27) (203.412,338.059) 130.031 37.3846 192.584
6200 (7.55556,79.3889) 0 2 3 (203.257,157.982) (7.71429,415.786) (7.71429,415.786) 68.0928 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.257,157.982) 70.3371 33.13 256.533
---- (203.257,157.982) 0 1 3 (203.837,337.907) (203.837,337.907) (289.25,180.5) 0 75.1411 284.859
---- (203.837,337.907) 0 1 3 (248.583,126.875) (247.072,370.27) (7.55556,79.3889) 114.845 164.024 81.1305
---- (248.583,126.875) 0 1 2 (247.072,370.27) (203.257,157.982) (7.55556,79.3889) 55.1832 45.6064 259.21
---- (247.072,370.27) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.297 0 246.703
---- (289.25,180.5) 1 2 3 (289.695,314.878) (248.583,126.875) (289.695,314.878) 143.015 143.015 73.9703
---- (289.695,314.878) 1 2 3 (248.583,126.875) (247.072,370.27) (203.837,337.907) 130.087 37.408 192.505
6300 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.837,337.907) (203.837,337.907) (289.25,180.5) 0 75.2257 284.774
---- (203.837,337.907) 0 1 3 (248.583,126.875) (247.888,370.216) (7.55556,79.3889) 114.286 163.466 82.248
---- (248.583,126.875) 0 1 2 (247.888,370.216) (203.182,158.136) (7.55556,79.3889) 55.2868 45.6949 259.018
---- (247.888,370.216) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 113.043 1.20742e-06 246.957
---- (289.25,180.5) 1 2 3 (289.695,314.878) (248.583,126.875) (289.695,314.878) 143.015 143.015 73.9703
---- (289.695,314.878) 1 2 3 (248.583,126.875) (247.888,370.216) (203.837,337.907) 130.594 37.9146 191.491
6400 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.837,337.907) (203.837,337.907) (289.25,180.5) 0 75.2257 284.774
---- (203.837,337.907) 0 1 3 (248.583,126.875) (248.103,370.302) (7.55556,79.3889) 114.226 163.405 82.369
---- (248.583,126.875) 0 1 2 (248.103,370.302) (203.182,158.136) (7.55556,79.3889) 55.3376 45.6949 258.968
---- (248.103,370.302) 0 1 2 (7.71429,415.786) (289.25,180.5) (289.25,180.5) 112.946 1.20742e-06 247.054
---- (289.25,180.5) 1 2 3 (289.695,314.878) (248.583,126.875) (289.695,314.878) 143.015 143.015 73.9703
---- (289.695,314.878) 1 2 3 (248.583,126.875) (248.103,370.302) (203.837,337.907) 130.779 38.0997 191.121
6500 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 8.53774e-07 75.4597 284.54
---- (203.736,337.759) 0 1 3 (248.708,126.75) (248.103,370.302) (7.55556,79.3889) 114.228 163.469 82.3032
---- (248.708,126.75) 0 1 2 (248.103,370.302) (203.182,158.136) (7.55556,79.3889) 55.275 45.6939 259.031
---- (248.103,370.302) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 113.005 0 246.995
---- (289.512,180.244) 1 2 3 (289.695,314.878) (248.708,126.75) (289.695,314.878) 142.742 142.742 74.5153
---- (289.695,314.878) 1 2 3 (248.708,126.75) (248.103,370.302) (203.736,337.759) 130.824 38.209 190.968
6600 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 8.53774e-07 75.4597 284.54
---- (203.736,337.759) 0 1 3 (248.708,126.75) (248.103,370.302) (7.55556,79.3889) 114.228 163.469 82.3032
---- (248.708,126.75) 0 1 2 (248.103,370.302) (203.182,158.136) (7.55556,79.3889) 55.275 45.6939 259.031
---- (248.103,370.302) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 113.005 0 246.995
---- (289.512,180.244) 1 2 3 (289.695,314.878) (248.708,126.75) (289.695,314.878) 142.742 142.742 74.5153
---- (289.695,314.878) 1 2 3 (248.708,126.75) (248.103,370.302) (203.736,337.759) 130.824 38.209 190.968
6700 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 8.53774e-07 75.4597 284.54
---- (203.736,337.759) 0 1 3 (249.228,126.829) (248.291,370.427) (7.55556,79.3889) 114.079 163.459 82.4619
---- (249.228,126.829) 0 1 2 (248.291,370.427) (203.182,158.136) (7.55556,79.3889) 55.5674 45.3182 259.114
---- (248.291,370.427) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 112.907 1.20742e-06 247.093
---- (289.512,180.244) 1 2 3 (289.695,314.878) (249.228,126.829) (289.695,314.878) 143.055 143.055 73.8905
---- (289.695,314.878) 1 2 3 (249.228,126.829) (248.291,370.427) (203.736,337.759) 131.156 38.3951 190.449
6800 (7.55556,79.3889) 0 2 3 (203.182,158.136) (7.71429,415.786) (7.71429,415.786) 68.0462 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (203.182,158.136) 70.3371 33.1241 256.539
---- (203.182,158.136) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 8.53774e-07 75.4597 284.54
---- (203.736,337.759) 0 1 3 (249.395,126.694) (248.708,373.25) (7.55556,79.3889) 116.073 165.489 78.4379
---- (249.395,126.694) 0 1 2 (248.708,373.25) (203.182,158.136) (7.55556,79.3889) 55.6097 45.2983 259.092
---- (248.708,373.25) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 111.947 0 248.053
---- (289.512,180.244) 1 2 3 (289.695,314.878) (249.395,126.694) (289.695,314.878) 143.239 143.239 73.5214
---- (289.695,314.878) 1 2 3 (249.395,126.694) (248.708,373.25) (203.736,337.759) 132.837 40.0195 187.143
6900 (7.55556,79.3889) 0 2 3 (202.982,158.257) (7.71429,415.786) (7.71429,415.786) 67.9955 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.982,158.257) 70.3371 33.1394 256.523
---- (202.982,158.257) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 0 75.5025 284.498
---- (203.736,337.759) 0 1 3 (249.395,126.694) (249.228,373.171) (7.55556,79.3889) 115.691 165.107 79.2011
---- (249.395,126.694) 0 1 2 (249.228,373.171) (202.982,158.257) (7.55556,79.3889) 55.7435 45.285 258.971
---- (249.228,373.171) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 111.801 0 248.199
---- (289.512,180.244) 1 2 3 (289.695,314.878) (249.395,126.694) (289.695,314.878) 143.239 143.239 73.5214
---- (289.695,314.878) 1 2 3 (249.395,126.694) (249.228,373.171) (203.736,337.759) 133.144 40.3259 186.53
7000 (7.55556,79.3889) 0 2 3 (202.982,158.257) (7.71429,415.786) (7.71429,415.786) 67.9955 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.982,158.257) 70.3371 33.1394 256.523
---- (202.982,158.257) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 0 75.5025 284.498
---- (203.736,337.759) 0 1 3 (249.395,126.694) (249.395,373.306) (7.55556,79.3889) 115.696 165.112 79.1928
---- (249.395,126.694) 0 1 2 (249.395,373.306) (202.982,158.257) (7.55556,79.3889) 55.7825 45.285 258.932
---- (249.395,373.306) 0 1 2 (7.71429,415.786) (289.512,180.244) (289.512,180.244) 111.707 nan nan
---- (289.512,180.244) 1 2 3 (289.695,314.878) (249.395,126.694) (289.695,314.878) 143.239 143.239 73.5214
---- (289.695,314.878) 1 2 3 (249.395,126.694) (249.395,373.306) (203.736,337.759) 133.317 40.4994 186.183
7100 (7.55556,79.3889) 0 2 3 (202.982,158.257) (7.71429,415.786) (7.71429,415.786) 67.9955 nan nan
---- (7.71429,415.786) 0 2 3 (7.55556,79.3889) (289.695,314.878) (202.982,158.257) 70.3371 33.1394 256.523
---- (202.982,158.257) 0 1 3 (203.736,337.759) (203.736,337.759) (289.512,180.244) 0 75.5025 284.498
---- (203.736,337.759) 0 1 3 (249.484,126.984) (249.395,373.306) (7.55556,79.3889) 115.656 165.112 79.2322
---- (249.484,126.984) 0 1 2 (249.395,373.306) (202.982,158.257) (7.55556,79.3889) 56.0586 45.0505 258.891
